source,key,n_prefs,fitness,n_prefs_source
model,"(1, 1, 4, 0, 1, 0, 3, 0, 0, 0, 0, 0)",4,35.007625579833984,4_model
model,"(1, 1, 4, 0, 2, 1, 0, 0, 1, 0, 0, 0)",4,36.59713363647461,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 0, 0, 0, 1)",4,36.6820182800293,4_model
model,"(1, 0, 3, 0, 0, 0, 0, 1, 0, 1, 1, 0)",3,36.08681106567383,3_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 3)",4,34.814945220947266,4_model
model,"(1, 0, 4, 0, 0, 0, 2, 0, 0, 1, 0, 1)",4,34.734432220458984,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 1, 0, 2, 0, 0)",4,35.79253005981445,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 0, 0, 0, 1, 1)",4,36.80949783325195,4_model
model,"(1, 0, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0)",4,36.998477935791016,4_model
model,"(1, 1, 4, 2, 0, 1, 0, 1, 0, 0, 0, 0)",4,37.0782356262207,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 2, 1, 0, 0)",4,35.82516098022461,4_model
model,"(1, 1, 4, 0, 0, 2, 1, 0, 0, 0, 0, 0)",4,37.06888198852539,4_model
model,"(1, 0, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0)",4,37.106075286865234,4_model
model,"(1, 0, 3, 0, 0, 1, 1, 0, 0, 1, 0, 0)",3,35.94878005981445,3_model
model,"(1, 1, 3, 0, 0, 1, 0, 0, 0, 2, 0, 0)",3,36.002559661865234,3_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 2, 1, 0, 1)",4,35.65799331665039,4_model
model,"(1, 0, 4, 0, 2, 0, 1, 0, 0, 0, 0, 0)",4,36.8838005065918,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 2)",4,36.37177658081055,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 1, 0, 1)",4,35.76548385620117,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 0, 0, 0, 2)",4,36.072513580322266,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 0, 0, 3, 0)",4,37.16542434692383,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 3, 0)",4,37.13654708862305,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 1, 0, 0, 0, 1)",4,36.3265495300293,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 1, 1, 1)",4,35.997074127197266,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 2, 1, 0, 0, 0)",4,35.65388107299805,4_model
model,"(1, 1, 4, 0, 2, 0, 1, 0, 0, 0, 0, 0)",4,36.80885696411133,4_model
model,"(1, 0, 4, 1, 0, 0, 1, 0, 0, 1, 0, 1)",4,35.57651901245117,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 2, 0, 0, 1)",4,35.83015060424805,4_model
model,"(1, 0, 3, 0, 1, 1, 0, 0, 0, 0, 1, 0)",3,37.35615921020508,3_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 0, 0, 1, 0)",4,37.09059524536133,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 2, 0)",4,36.688480377197266,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0)",4,34.443294525146484,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 0, 0, 0, 3)",4,34.13947677612305,4_model
model,"(1, 0, 4, 0, 1, 2, 0, 0, 0, 0, 0, 1)",4,36.77241897583008,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2)",4,36.45747756958008,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 2, 0, 1, 1, 0)",4,35.634029388427734,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 2, 0, 1)",4,35.18413162231445,4_model
model,"(1, 0, 4, 0, 0, 2, 1, 1, 0, 0, 0, 0)",4,36.88713455200195,4_model
model,"(1, 0, 4, 0, 2, 1, 0, 0, 0, 0, 0, 0)",4,37.10164260864258,4_model
model,"(1, 0, 4, 0, 0, 1, 2, 0, 0, 0, 1, 0)",4,36.6347541809082,4_model
model,"(1, 0, 4, 1, 0, 2, 0, 0, 0, 0, 0, 0)",4,37.3538932800293,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 2, 0, 2, 0)",4,36.98979568481445,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 0, 0, 0, 2, 0)",4,37.37165451049805,4_model
model,"(1, 1, 4, 0, 1, 2, 0, 1, 0, 0, 0, 0)",4,37.037227630615234,4_model
model,"(1, 0, 4, 2, 0, 1, 0, 1, 0, 0, 0, 0)",4,36.94272232055664,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 2, 1, 0, 0, 0)",4,35.7564811706543,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 1, 1, 1, 0, 0)",4,36.24113845825195,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 2, 0, 0, 0, 1)",4,35.817440032958984,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 0, 0, 0, 1)",4,36.4837760925293,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 1, 0, 1, 0, 1)",4,35.472965240478516,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 0, 1, 1, 0, 0)",4,36.90864181518555,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 0, 1, 2, 0)",4,36.47910690307617,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 2, 0, 0)",4,36.67227554321289,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 0, 1, 1, 0)",4,36.45063400268555,4_model
model,"(1, 1, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0)",4,37.15178298950195,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 1, 0, 0, 2)",4,35.446712493896484,4_model
model,"(1, 1, 4, 0, 0, 1, 2, 0, 0, 0, 1, 0)",4,36.628299713134766,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 1, 0, 1, 1)",4,36.08906173706055,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 0, 0, 0, 0, 1)",4,36.54569625854492,4_model
model,"(1, 1, 4, 3, 0, 0, 1, 0, 0, 0, 0, 0)",4,36.09665298461914,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 2, 0, 0, 1)",4,35.27823257446289,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 2, 0, 0, 0, 0)",4,36.534542083740234,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 1, 1, 0, 1, 0)",4,36.22636795043945,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 2)",4,36.33945083618164,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 0, 0, 0, 0, 2)",4,35.955318450927734,4_model
model,"(1, 1, 3, 0, 2, 0, 0, 0, 0, 1, 0, 0)",3,36.16714096069336,3_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 1, 1)",4,36.63448715209961,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 1, 1, 0, 0, 0)",4,36.20974349975586,4_model
model,"(1, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0)",4,36.289730072021484,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 1)",4,36.55093765258789,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 1, 0, 0, 1, 1)",4,36.01272964477539,4_model
model,"(1, 1, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0)",4,36.92593002319336,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 1, 0, 1, 0)",4,36.647274017333984,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 0, 0, 2, 0, 0)",4,36.55534744262695,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 2, 0, 0, 0)",4,36.60750961303711,4_model
model,"(1, 1, 4, 1, 0, 2, 0, 0, 0, 0, 0, 0)",4,37.38132858276367,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 2, 0, 1, 0, 1)",4,34.658992767333984,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 0, 2, 0, 0)",4,36.5684700012207,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0)",4,32.915592193603516,4_model
model,"(1, 0, 3, 0, 2, 1, 0, 0, 0, 0, 0, 0)",3,37.21919631958008,3_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 0, 3, 0, 0)",4,35.46737289428711,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 0, 2, 1, 0)",4,35.79732894897461,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 1, 0, 0, 0)",4,36.53178024291992,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 2, 1, 0, 0, 0)",4,35.615543365478516,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 0, 2, 0, 1)",4,35.32144546508789,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 2, 0, 0, 1)",4,35.34218215942383,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 0, 0, 1, 0)",4,37.020511627197266,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 1, 0, 0, 0, 1)",4,36.35214614868164,4_model
model,"(1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3)",3,34.8591194152832,3_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 2)",4,36.25911331176758,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 0, 0, 2, 0)",4,37.3441276550293,4_model
model,"(1, 1, 4, 1, 0, 0, 2, 0, 0, 0, 1, 0)",4,36.493953704833984,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 2, 0, 0, 0, 0)",4,36.1017951965332,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 1, 1, 0, 0)",4,36.892826080322266,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 2, 0, 0)",4,36.657840728759766,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 1)",4,35.86277389526367,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 2, 0)",4,36.62784957885742,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 1, 0, 0, 1, 1)",4,36.43593978881836,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 0, 0, 1, 0, 1)",4,35.892948150634766,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 0, 1, 1, 0)",4,36.286319732666016,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 2, 1, 1, 0, 0)",4,35.89870834350586,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 2, 1, 1, 0)",4,36.47188949584961,4_model
model,"(1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 1, 0)",3,37.52207565307617,3_model
model,"(1, 1, 4, 0, 1, 1, 0, 2, 0, 0, 0, 0)",4,36.433528900146484,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 1, 1, 0, 0, 0)",4,36.17410659790039,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 1)",4,36.73466873168945,4_model
model,"(1, 0, 4, 0, 1, 2, 0, 1, 0, 0, 0, 0)",4,36.89852523803711,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 0, 0, 1, 2)",4,36.045345306396484,4_model
model,"(1, 0, 4, 1, 0, 2, 0, 0, 0, 0, 1, 0)",4,37.49155807495117,4_model
model,"(1, 0, 4, 0, 0, 2, 1, 0, 0, 0, 0, 1)",4,36.481754302978516,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 3, 1)",4,36.73342514038086,4_model
model,"(1, 1, 4, 1, 0, 2, 0, 0, 1, 0, 0, 0)",4,36.63801193237305,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 1, 0, 2, 0)",4,36.45560836791992,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 2, 2, 0, 0, 0)",4,35.4292106628418,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 0, 2, 0, 0)",4,36.62080001831055,4_model
model,"(1, 1, 4, 1, 1, 0, 0, 0, 0, 0, 1, 1)",4,36.6959114074707,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 2, 0, 0, 0, 1)",4,35.666439056396484,4_model
model,"(1, 0, 4, 0, 1, 2, 0, 0, 1, 0, 0, 0)",4,36.7094612121582,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 1, 0, 0, 0, 1)",4,36.03805160522461,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 1, 1, 0, 0, 1)",4,35.618167877197266,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 0, 1, 2, 0)",4,36.57132339477539,4_model
model,"(1, 1, 4, 0, 0, 1, 2, 0, 0, 0, 0, 1)",4,35.68229293823242,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 1, 0, 1, 0, 0)",4,36.17924880981445,4_model
model,"(1, 1, 4, 0, 1, 0, 1, 1, 0, 1, 0, 0)",4,36.037723541259766,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 1, 0, 0, 0, 1)",4,36.23025894165039,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 2, 1)",4,36.77699661254883,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 1, 1, 0, 1)",4,35.644535064697266,4_model
model,"(1, 1, 4, 0, 0, 0, 3, 0, 0, 0, 1, 0)",4,35.147891998291016,4_model
model,"(1, 1, 4, 0, 0, 2, 1, 0, 0, 1, 0, 0)",4,36.34890365600586,4_model
model,"(1, 0, 3, 0, 1, 1, 0, 0, 1, 0, 0, 0)",3,36.53898239135742,3_model
model,"(1, 1, 3, 0, 1, 1, 0, 0, 0, 0, 0, 1)",3,36.46491622924805,3_model
model,"(1, 0, 4, 2, 0, 0, 0, 0, 0, 0, 1, 1)",4,36.826107025146484,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 0, 1, 0, 0, 0)",4,36.61271286010742,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 0, 1, 0, 0)",4,36.51194381713867,4_model
model,"(1, 1, 4, 0, 0, 2, 1, 1, 0, 0, 0, 0)",4,37.005062103271484,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 0, 2, 0)",4,37.142635345458984,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 2, 0, 2)",4,35.65804672241211,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 0, 2, 0)",4,37.20164108276367,4_model
model,"(1, 1, 4, 1, 1, 0, 1, 0, 1, 0, 0, 0)",4,36.474361419677734,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 2, 0, 0, 0, 0)",4,36.2102165222168,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 1, 0, 0, 1)",4,35.84101486206055,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 2, 1, 1, 0)",4,36.374515533447266,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 3, 0, 0, 0)",4,36.07685470581055,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 2, 0, 0, 0, 1)",4,35.6099967956543,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 1, 0, 2, 0)",4,36.64420700073242,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 0, 1, 1, 1)",4,35.819889068603516,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0)",4,36.54304122924805,4_model
model,"(1, 0, 4, 1, 1, 0, 0, 0, 0, 0, 2, 0)",4,37.25810623168945,4_model
model,"(1, 1, 4, 1, 0, 0, 1, 0, 1, 1, 0, 0)",4,36.02146530151367,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 1, 1, 0, 0, 0)",4,36.34547805786133,4_model
model,"(1, 1, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0)",3,37.116817474365234,3_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 2, 0, 2, 0)",4,37.058528900146484,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 0, 0, 2, 0, 0)",4,35.5265007019043,4_model
model,"(1, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 1)",3,36.592227935791016,3_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 0, 1, 2, 0)",4,36.37795639038086,4_model
model,"(1, 1, 4, 1, 0, 1, 0, 0, 2, 0, 0, 0)",4,36.84501266479492,4_model
model,"(1, 0, 4, 0, 1, 2, 0, 0, 0, 0, 1, 0)",4,37.316036224365234,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 1, 1, 0, 0, 0)",4,36.26546096801758,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 1, 1, 0, 0, 0)",4,36.06986618041992,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 0, 1, 1, 1)",4,35.81389236450195,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 0, 1, 1, 0, 1)",4,35.58066940307617,4_model
model,"(1, 1, 4, 0, 0, 1, 1, 2, 0, 0, 0, 0)",4,36.15652084350586,4_model
model,"(1, 0, 3, 0, 2, 0, 0, 0, 0, 0, 1, 0)",3,37.20027542114258,3_model
model,"(1, 0, 4, 1, 2, 0, 0, 0, 0, 0, 1, 0)",4,37.20003128051758,4_model
model,"(1, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0)",3,36.787662506103516,3_model
model,"(1, 0, 4, 3, 0, 0, 0, 0, 0, 0, 1, 0)",4,36.95717239379883,4_model
model,"(1, 0, 4, 1, 1, 1, 0, 0, 0, 0, 0, 1)",4,36.72420883178711,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 1, 1, 0, 0)",4,36.68134689331055,4_model
model,"(1, 0, 4, 0, 0, 2, 1, 0, 0, 0, 1, 0)",4,37.26755142211914,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 2, 0, 0, 0, 1)",4,34.94163131713867,4_model
model,"(1, 0, 3, 0, 0, 2, 0, 0, 0, 1, 0, 0)",3,36.235286712646484,3_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 1, 0, 1, 1)",4,36.157901763916016,4_model
model,"(1, 0, 3, 1, 0, 1, 0, 0, 1, 0, 0, 0)",3,36.4705924987793,3_model
model,"(1, 0, 4, 1, 0, 0, 2, 1, 0, 0, 0, 0)",4,35.39590072631836,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 2, 1, 0, 0)",4,36.02524948120117,4_model
model,"(1, 1, 4, 0, 2, 1, 1, 0, 0, 0, 0, 0)",4,37.04172897338867,4_model
model,"(1, 0, 4, 0, 1, 0, 1, 0, 0, 0, 1, 0)",4,37.033931732177734,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 1, 0, 0, 0, 2)",4,35.82792282104492,4_model
model,"(1, 0, 4, 1, 0, 0, 2, 0, 0, 0, 1, 0)",4,36.59671401977539,4_model
model,"(1, 1, 4, 1, 2, 0, 1, 0, 0, 0, 0, 0)",4,36.932247161865234,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 1, 0, 2, 0)",4,36.539913177490234,4_model
model,"(1, 0, 3, 0, 1, 0, 0, 0, 0, 0, 2, 0)",3,37.28841018676758,3_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 2)",4,35.571102142333984,4_model
model,"(1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 2)",3,35.727535247802734,3_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 1, 0, 1, 1)",4,36.19435501098633,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 2, 0, 1, 0, 0)",4,35.5927848815918,4_model
model,"(1, 0, 4, 2, 1, 0, 0, 1, 0, 0, 0, 0)",4,36.385684967041016,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 2, 0, 1, 0, 0)",4,35.23343276977539,4_model
model,"(1, 0, 4, 1, 1, 0, 1, 0, 0, 1, 0, 0)",4,36.22602462768555,4_model
model,"(1, 1, 4, 3, 1, 0, 0, 0, 0, 0, 0, 0)",4,36.764461517333984,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 3, 1, 0, 0, 0)",4,34.193660736083984,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 1, 0, 0)",4,36.433658599853516,4_model
model,"(1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 2)",3,35.886417388916016,3_model
model,"(1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0)",2,37.0868034362793,2_model
model,"(1, 1, 4, 0, 0, 3, 0, 1, 0, 0, 0, 0)",4,36.95936965942383,4_model
model,"(1, 0, 3, 0, 2, 0, 0, 0, 1, 0, 0, 0)",3,36.57845687866211,3_model
model,"(1, 0, 4, 3, 0, 0, 0, 1, 0, 0, 0, 0)",4,35.75203323364258,4_model
model,"(1, 0, 4, 0, 1, 1, 0, 0, 0, 1, 0, 0)",4,36.4542121887207,4_model
model,"(1, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1)",3,36.54013442993164,3_model
model,"(1, 0, 4, 1, 0, 0, 0, 1, 0, 1, 0, 1)",4,35.400875091552734,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 1, 1, 0, 0, 1)",4,35.53889083862305,4_model
model,"(1, 1, 4, 1, 0, 1, 1, 0, 0, 1, 0, 0)",4,36.304439544677734,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 1, 1)",4,36.87467575073242,4_model
model,"(1, 0, 4, 0, 0, 3, 1, 0, 0, 0, 0, 0)",4,36.88357925415039,4_model
model,"(1, 0, 4, 1, 0, 0, 0, 1, 1, 0, 0, 1)",4,35.37861251831055,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 2, 0, 0, 1)",4,35.735408782958984,4_model
model,"(1, 0, 4, 1, 3, 0, 0, 0, 0, 0, 0, 0)",4,37.01557540893555,4_model
model,"(1, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 1)",3,36.57736587524414,3_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 1, 1, 1)",4,35.74551010131836,4_model
model,"(1, 0, 4, 1, 1, 1, 0, 0, 0, 1, 0, 0)",4,36.46516799926758,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 1, 2, 1, 0)",4,36.266178131103516,4_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 0, 0, 0, 1)",4,36.67482376098633,4_model
model,"(1, 1, 4, 0, 0, 1, 0, 2, 1, 0, 0, 0)",4,35.62173080444336,4_model
model,"(1, 0, 4, 0, 1, 0, 2, 0, 0, 1, 0, 0)",4,35.5980339050293,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 2, 0, 1, 0, 0)",4,35.35178756713867,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 2, 0, 0, 0, 1)",4,35.16921615600586,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 0, 2, 1, 0)",4,35.90224838256836,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 1, 1, 1, 0)",4,36.92790603637695,4_model
model,"(1, 1, 3, 0, 0, 2, 0, 0, 0, 0, 1, 0)",3,37.26718521118164,3_model
model,"(1, 1, 4, 0, 0, 1, 0, 0, 1, 1, 0, 1)",4,36.27652359008789,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2)",4,36.34993362426758,4_model
model,"(1, 1, 4, 2, 0, 0, 0, 0, 2, 0, 0, 0)",4,36.30672073364258,4_model
model,"(1, 0, 4, 2, 0, 0, 0, 0, 0, 0, 2, 0)",4,37.31083297729492,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 0, 1, 0, 1, 1)",4,36.08858871459961,4_model
model,"(1, 0, 4, 0, 0, 1, 1, 0, 1, 0, 0, 1)",4,35.95051956176758,4_model
model,"(1, 1, 4, 1, 1, 0, 1, 0, 0, 0, 1, 0)",4,37.08054733276367,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 1, 0, 0, 0, 1)",4,36.2194938659668,4_model
model,"(1, 0, 4, 1, 1, 0, 2, 0, 0, 0, 0, 0)",4,36.35807418823242,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 0, 1, 0, 3, 0)",4,36.53360366821289,4_model
model,"(1, 0, 4, 1, 0, 1, 0, 0, 1, 0, 1, 0)",4,36.7923469543457,4_model
model,"(1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 3, 0)",4,37.102298736572266,4_model
model,"(1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0)",2,36.88740921020508,2_model
model,"(1, 0, 4, 0, 0, 3, 0, 0, 0, 0, 1, 0)",4,37.1969108581543,4_model
model,"(1, 1, 4, 0, 1, 0, 0, 1, 0, 2, 0, 0)",4,35.684391021728516,4_model
model,"(1, 0, 4, 0, 2, 0, 1, 0, 0, 0, 0, 1)",4,36.33317947387695,4_model
model,"(1, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 3)",4,34.78315353393555,4_model
model,"(1, 1, 4, 0, 2, 0, 0, 0, 0, 0, 0, 2)",4,36.23087692260742,4_model
model,"(1, 0, 4, 0, 0, 1, 0, 0, 1, 0, 1, 1)",4,36.20163345336914,4_model
model,"(1, 0, 4, 0, 2, 0, 0, 1, 1, 0, 0, 0)",4,36.15348434448242,4_model
model,"(1, 0, 4, 0, 0, 2, 0, 1, 0, 0, 0, 1)",4,36.30326461791992,4_model
model,"(1, 1, 4, 0, 0, 0, 2, 0, 0, 1, 0, 1)",4,34.552730560302734,4_model
model,"(1, 1, 4, 0, 1, 1, 0, 0, 0, 2, 0, 0)",4,36.68436050415039,4_model
model,"(1, 0, 3, 0, 0, 1, 0, 0, 0, 2, 0, 0)",3,35.941097259521484,3_model
model,"(1, 1, 4, 0, 0, 1, 0, 2, 0, 0, 1, 0)",4,36.50276565551758,4_model
model,"(1, 1, 4, 0, 0, 2, 1, 0, 0, 0, 1, 0)",4,37.314151763916016,4_model
model,"(1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 2)",3,35.77817916870117,3_model
model,"(1, 0, 4, 1, 0, 1, 0, 0, 0, 0, 1, 1)",4,36.7851676940918,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 0, 1, 0, 2, 1)",4,36.167232513427734,4_model
model,"(1, 1, 3, 1, 0, 1, 0, 0, 1, 0, 0, 0)",3,36.41447830200195,3_model
model,"(1, 1, 4, 0, 0, 2, 0, 0, 0, 0, 1, 1)",4,36.79628372192383,4_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 3, 0)",4,37.23116683959961,4_model
model,"(1, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0)",3,36.089664459228516,3_model
model,"(1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 3)",4,34.82805252075195,4_model
model,"(1, 1, 4, 0, 0, 0, 0, 1, 0, 1, 0, 2)",4,34.821903228759766,4_model
model,"(1, 0, 4, 0, 1, 0, 0, 0, 0, 1, 2, 0)",4,36.44431686401367,4_model
model,"(1, 0, 4, 2, 0, 0, 0, 0, 2, 0, 0, 0)",4,36.15961837768555,4_model
model,"(1, 0, 4, 0, 0, 0, 0, 1, 1, 0, 2, 0)",4,36.33491897583008,4_model
model,"(1, 1, 4, 1, 0, 2, 0, 0, 0, 0, 1, 0)",4,37.442264556884766,4_model
